Lot Area,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplaces,Garage Area,SalePrice,vintage,new_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NPkVill,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_PConc,Foundation_Slab
10237,7,0.0,4,4,1,0.0,5,738,1492,4,0,440.0,169985,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26400,5,0.0,4,0,0,0.0,5,1288,2016,3,1,576.0,131000,140,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11762,8,309.0,4,5,6,335.0,5,1105,2202,4,1,517.0,263000,28,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10410,5,0.0,3,2,1,0.0,5,808,1656,3,0,180.0,135000,104,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11235,5,0.0,3,4,5,925.0,3,999,999,3,0,308.0,130000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17360,6,340.0,3,3,3,300.0,3,1019,1556,3,1,470.0,172500,71,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,6,0.0,4,3,1,0.0,4,904,904,3,0,180.0,119000,94,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10768,5,0.0,4,4,5,1157.0,3,1437,1437,4,1,528.0,218000,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,6,0.0,3,3,1,0.0,2,572,1096,3,0,0.0,79000,96,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,4,0.0,3,3,1,0.0,4,828,1594,3,0,0.0,118000,110,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11070,5,0.0,3,4,4,55.0,3,1595,1595,3,0,672.0,152000,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1950,6,0.0,3,4,2,81.0,3,716,1556,3,1,452.0,151000,40,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,6,240.0,4,4,5,836.0,5,1358,1358,4,1,484.0,213000,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10410,3,0.0,3,3,1,0.0,5,713,713,4,0,371.0,99800,90,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10612,8,248.0,4,4,6,28.0,4,1534,1534,4,1,484.0,215000,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13607,6,242.0,3,3,5,454.0,4,1182,1982,3,1,501.0,208000,34,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10331,7,0.0,3,4,5,215.0,4,1240,1240,4,0,528.0,174000,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9855,6,0.0,3,3,1,0.0,2,1689,1689,3,1,480.0,127500,64,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,6,0.0,3,4,5,320.0,3,804,1548,3,1,440.0,147000,42,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9760,6,218.0,3,3,4,717.0,3,1395,1395,3,1,440.0,192000,57,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12633,10,242.0,5,5,1,0.0,5,1824,1824,5,1,932.0,392000,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14565,7,145.0,4,4,6,537.0,5,832,1657,4,0,483.0,189000,26,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13069,8,502.0,4,4,1,0.0,5,1718,2956,5,1,916.0,342000,16,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12450,5,126.0,4,4,6,729.0,5,1094,1094,4,0,576.0,149000,17,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14006,7,144.0,4,4,1,0.0,5,936,1776,4,1,474.0,192500,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8000,5,0.0,3,3,4,476.0,4,1256,1256,4,0,311.0,159000,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7440,5,0.0,3,4,4,173.0,3,1089,1089,3,1,252.0,125000,66,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,6,0.0,3,3,5,375.0,4,720,1215,4,0,720.0,141000,80,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9533,5,140.0,3,0,0,0.0,3,1210,1210,3,0,616.0,102900,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7514,5,0.0,3,3,5,373.0,3,1387,1387,3,1,300.0,145000,53,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,5,0.0,3,0,0,0.0,3,1032,1032,3,1,260.0,125000,85,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17871,4,0.0,3,4,1,0.0,4,1680,1680,4,0,628.0,170000,25,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10084,7,196.0,4,4,6,24.0,5,1552,1552,4,0,782.0,212900,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10140,7,0.0,4,5,2,144.0,5,1680,1680,4,1,583.0,213250,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2628,7,106.0,4,4,1,0.0,5,764,1626,4,0,474.0,175500,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7441,7,170.0,4,4,1,0.0,5,1486,1486,4,0,566.0,181000,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7162,5,41.0,3,3,1,0.0,3,904,904,3,0,408.0,109900,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8235,5,0.0,3,3,2,180.0,3,825,825,3,0,720.0,125000,65,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8410,6,0.0,3,4,5,924.0,3,1026,1026,3,1,528.0,143000,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,6,0.0,3,3,3,298.0,5,829,1556,3,0,441.0,154000,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12342,5,0.0,3,3,1,0.0,3,1422,1422,3,1,286.0,139900,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10519,5,164.0,3,3,1,0.0,4,1057,1057,4,0,288.0,137000,65,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,4,0.0,3,3,4,622.0,3,1328,1981,4,2,576.0,135000,92,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986,8,428.0,4,5,1,0.0,5,1795,1795,4,1,895.0,147000,14,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6911,5,0.0,3,3,2,405.0,3,1301,1301,2,0,440.0,100000,96,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9600,5,0.0,3,3,3,234.0,3,1377,2350,3,0,393.0,130000,100,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6768,6,0.0,3,3,6,832.0,4,912,912,4,0,288.0,142000,59,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11235,5,0.0,3,4,5,784.0,3,1075,1075,4,0,440.0,148000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7922,5,0.0,3,3,6,731.0,3,1057,1057,4,0,246.0,109000,67,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,8,456.0,4,4,6,813.0,5,962,1607,4,0,480.0,200000,21,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8534,4,0.0,3,2,1,0.0,3,672,672,3,0,0.0,72000,95,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8445,5,0.0,3,4,6,656.0,3,768,768,3,0,396.0,133000,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917,5,0.0,3,3,1,0.0,3,1584,1584,3,0,506.0,119000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9900,6,0.0,3,3,1,0.0,3,1178,2210,2,0,205.0,117500,140,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14299,4,0.0,3,3,3,513.0,3,1005,1005,3,0,440.0,115400,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14200,7,309.0,3,3,3,445.0,5,1216,2157,4,2,487.0,226000,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,3,0.0,3,3,5,331.0,5,679,1183,3,0,308.0,120000,72,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13286,9,340.0,5,5,6,1234.0,5,1698,1698,5,1,768.0,320000,13,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11184,6,0.0,3,4,1,0.0,4,932,1633,3,1,460.0,183000,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3982,8,0.0,4,4,6,1154.0,5,1567,1567,5,1,648.0,264561,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9600,6,0.0,3,3,4,120.0,5,1112,1668,3,0,271.0,140000,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12090,6,210.0,3,4,6,588.0,3,1422,1422,4,1,576.0,175500,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8791,6,0.0,4,4,3,503.0,5,864,1728,4,0,673.0,207500,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15578,6,0.0,4,4,1,0.0,4,728,1456,3,0,429.0,172785,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12328,6,335.0,3,3,6,539.0,3,1034,1034,3,0,888.0,169900,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11025,8,692.0,4,5,6,1118.0,5,1520,2826,4,3,888.0,334000,28,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13000,6,576.0,3,4,3,448.0,3,1182,2142,4,1,509.0,193500,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12508,6,0.0,3,4,5,660.0,5,983,1750,3,0,423.0,160000,80,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11228,7,0.0,4,4,4,50.0,5,1080,2097,4,1,678.0,228000,27,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13680,3,0.0,3,0,0,0.0,5,1733,1733,3,1,452.0,139600,65,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8286,5,0.0,3,4,3,531.0,5,716,1432,3,1,531.0,157000,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3600,6,0.0,3,3,1,0.0,5,684,1368,3,0,216.0,114504,110,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9084,7,0.0,3,4,1,0.0,4,955,1632,3,1,462.0,176500,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000,4,0.0,3,3,5,240.0,4,864,864,3,0,576.0,130000,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,7,0.0,3,4,1,0.0,5,836,836,3,0,308.0,120000,45,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11750,7,204.0,4,4,6,20.0,5,1546,1546,4,0,796.0,217000,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7915,6,0.0,4,5,6,1223.0,5,1675,1675,4,0,435.0,195000,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9920,5,110.0,3,3,3,354.0,3,1063,1063,3,0,280.0,128000,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11830,8,164.0,4,4,6,1220.0,5,1542,1542,4,1,852.0,260261,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8767,7,0.0,4,4,6,24.0,5,1310,1310,4,1,400.0,164990,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10152,6,0.0,3,3,4,914.0,5,1124,1124,3,1,353.0,153000,64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,10,0.0,5,4,4,128.0,5,1469,2393,5,1,846.0,345000,22,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9158,8,140.0,4,4,1,0.0,5,1496,1496,4,0,474.0,225000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10800,7,0.0,3,4,3,390.0,2,880,1768,3,2,320.0,163000,106,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10140,7,264.0,3,3,4,553.0,4,1334,1334,3,0,477.0,164500,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8880,7,0.0,4,4,6,695.0,5,1222,2110,4,2,463.0,205000,26,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4043,6,0.0,3,4,5,360.0,3,1069,1069,3,1,440.0,127500,43,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4538,9,179.0,4,5,6,1004.0,5,1310,1310,4,1,545.0,285000,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11447,8,674.0,4,5,6,1571.0,5,1964,1964,4,1,892.0,370000,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7052,7,240.0,4,4,6,659.0,5,1364,1364,4,1,484.0,185850,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9856,5,0.0,4,2,1,0.0,5,1007,2014,3,0,624.0,169000,120,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11250,7,227.0,3,4,5,796.0,5,1070,1939,4,1,555.0,227000,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2117,6,216.0,4,4,6,378.0,5,769,1573,4,0,440.0,177500,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13072,6,0.0,3,4,5,941.0,5,1158,1158,4,0,576.0,158000,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21695,6,260.0,4,4,6,808.0,5,1680,1680,4,1,540.0,222000,32,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10710,5,165.0,4,3,4,644.0,5,1120,1120,3,1,656.0,148800,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13568,5,0.0,3,4,5,716.0,5,990,990,3,0,576.0,156000,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7500,7,0.0,3,3,1,0.0,4,1028,1804,4,1,442.0,189000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3500,5,0.0,3,3,2,312.0,3,720,1284,3,0,240.0,110000,73,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10890,5,0.0,3,2,2,930.0,3,1058,1551,2,0,240.0,137000,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10480,6,0.0,3,3,1,0.0,5,1166,1639,3,0,240.0,115000,84,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,6,256.0,4,4,5,20.0,5,1362,1362,4,1,460.0,194700,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8012,6,0.0,3,4,4,543.0,3,923,923,3,1,264.0,143000,40,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12447,8,192.0,4,4,1,0.0,5,1116,1964,4,1,760.0,252000,15,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12474,10,272.0,5,5,6,1280.0,5,1742,2332,5,1,846.0,426000,13,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13891,8,436.0,4,5,6,1400.0,5,1710,1710,4,1,866.0,372402,13,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5600,4,0.0,2,0,0,0.0,2,372,1092,2,0,0.0,55000,90,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15593,7,0.0,4,3,4,603.0,3,1304,2287,3,1,667.0,225000,67,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,7,0.0,4,4,1,0.0,5,1302,2037,4,1,472.0,229000,24,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14859,7,27.0,4,4,1,0.0,5,1670,1670,4,1,690.0,240000,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8731,5,0.0,3,3,4,645.0,3,1167,1167,3,1,495.0,144000,100,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,4,0.0,3,3,1,0.0,5,864,864,3,0,528.0,105000,70,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7308,5,0.0,2,3,3,360.0,4,960,1740,5,1,225.0,122250,100,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7407,6,0.0,3,3,6,600.0,3,1236,1236,3,0,923.0,149700,63,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8795,7,0.0,4,4,6,300.0,5,980,2256,4,1,554.0,236000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11792,4,0.0,3,3,1,0.0,5,792,1120,2,0,480.0,64000,72,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,4,0.0,2,3,1,0.0,4,952,952,3,0,330.0,50138,124,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14331,8,630.0,4,5,6,1274.0,5,1800,1800,4,1,765.0,312500,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7018,5,275.0,3,4,6,1086.0,3,1224,1224,3,2,528.0,153337,41,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16870,8,238.0,4,5,6,1531.0,5,1782,1782,4,2,932.0,296000,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10800,3,0.0,3,3,1,0.0,3,725,725,3,0,320.0,78500,130,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9720,5,51.0,3,3,5,755.0,3,1009,1009,3,1,576.0,160000,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8556,7,0.0,4,4,1,0.0,5,1240,1240,4,0,826.0,194000,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10175,6,272.0,3,3,4,490.0,4,1425,1425,3,1,576.0,180500,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,5,0.0,3,4,6,433.0,3,1183,1183,3,0,288.0,138000,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,5,0.0,3,4,5,788.0,5,1074,1074,3,0,495.0,153500,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,5,0.0,3,4,1,0.0,5,1099,1099,4,0,352.0,144000,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10200,8,180.0,4,4,6,1478.0,5,1602,1602,4,1,810.0,293200,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11836,5,0.0,3,3,4,149.0,3,1652,1652,3,0,928.0,146500,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,6,108.0,3,4,2,270.0,5,1302,1302,4,0,309.0,158000,56,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8461,6,0.0,4,4,1,0.0,5,728,1456,4,1,390.0,163990,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,6,443.0,3,5,6,1201.0,5,1337,1337,3,0,405.0,153500,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10800,7,0.0,3,3,1,0.0,4,1313,2495,3,1,342.0,184000,130,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7150,5,52.0,3,3,4,725.0,3,988,988,3,0,360.0,129250,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15138,8,506.0,4,4,6,689.0,5,1490,2794,5,1,810.0,403000,25,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11454,8,302.0,4,4,6,770.0,5,1511,1511,4,1,811.0,225000,25,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8070,4,0.0,3,4,6,588.0,5,990,990,3,0,0.0,123600,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8340,6,62.0,3,4,6,509.0,3,686,1388,3,0,317.0,157500,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12760,6,0.0,3,3,1,0.0,3,2048,2048,3,0,776.0,170000,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11414,7,0.0,3,4,1,0.0,3,1136,2019,4,0,532.0,167500,110,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7862,6,0.0,4,4,6,27.0,5,1218,1218,4,0,676.0,208300,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6876,6,0.0,3,3,4,522.0,2,1146,1930,3,0,316.0,149000,93,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5175,5,0.0,3,3,4,150.0,5,808,808,3,0,308.0,112000,62,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,5,0.0,3,3,1,0.0,3,1128,1573,3,1,360.0,162900,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5500,5,0.0,3,3,2,234.0,3,926,1316,3,0,484.0,130000,91,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7425,7,0.0,3,3,1,0.0,4,1195,1668,4,0,252.0,108000,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11920,7,122.0,4,4,1,0.0,5,831,1659,4,0,484.0,181000,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5330,8,64.35573014915117,4,4,1,0.0,5,1550,1550,4,0,528.0,207500,14,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9723,6,332.0,3,3,1,0.0,3,1008,1008,3,0,430.0,135000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10738,6,0.0,3,3,5,792.0,4,1093,1093,3,1,484.0,158500,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,5,0.0,3,3,4,468.0,4,864,864,3,0,336.0,105000,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10532,5,275.0,3,3,3,988.0,4,1721,1721,3,2,626.0,145000,60,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,6,0.0,3,4,1,0.0,4,789,1465,3,1,393.0,180400,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11577,9,382.0,5,4,6,1455.0,5,1838,1838,5,1,682.0,359900,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9520,8,338.0,4,4,6,1513.0,5,1646,1646,4,1,800.0,293077,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10990,7,0.0,4,5,6,851.0,5,1064,2125,4,2,576.0,279500,24,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9187,6,0.0,3,3,5,336.0,3,1080,1080,3,0,484.0,134000,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,6,116.0,3,5,6,897.0,5,1216,1216,3,0,402.0,164000,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6155,6,0.0,3,2,1,0.0,5,751,1362,3,0,502.0,128000,100,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,6,84.0,3,3,4,1033.0,3,1127,1127,3,1,480.0,135000,44,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,5,180.0,3,4,6,936.0,3,936,936,3,0,672.0,140000,40,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5190,7,0.0,3,3,1,0.0,3,617,1079,3,1,249.0,125600,72,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17920,5,0.0,3,3,5,306.0,3,1779,1779,3,1,454.0,170000,65,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,5,0.0,3,3,6,851.0,5,1077,1077,3,2,205.0,118000,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658,9,412.0,5,5,6,456.0,5,1752,1752,5,1,576.0,319900,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14154,7,350.0,4,5,1,0.0,5,1071,2172,4,1,947.0,280000,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8390,7,0.0,3,4,1,0.0,5,873,1651,3,1,450.0,185900,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3316,8,0.0,4,4,6,1039.0,5,1247,1247,4,1,550.0,197000,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15676,8,115.0,4,4,5,1733.0,4,2014,2014,4,2,864.0,275000,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7590,5,0.0,3,3,1,0.0,5,1117,1117,3,0,264.0,136870,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,4,0.0,3,2,1,0.0,5,704,704,2,0,220.0,88750,74,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,8,0.0,3,3,1,0.0,2,833,1666,4,1,228.0,161000,95,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11241,6,180.0,3,3,5,578.0,5,1004,1004,3,1,480.0,149000,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39104,7,0.0,3,4,2,226.0,5,1363,1363,3,2,439.0,241500,66,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7176,6,200.0,3,3,6,794.0,2,1040,1040,3,1,616.0,160500,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
