Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,SalePrice,vintage,new_age,garage_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone
21384,4,5,0.0,3,3,3,6,1309.0,1324.0,5,1,1072,1576,1,4,6,1,2.0,528.0,223500,97,16,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11050,4,8,0.0,4,4,3,6,615.0,1049.0,5,1,1036,1916,2,4,8,1,3.0,741.0,254900,22,21,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4484,3,5,0.0,3,3,3,5,485.0,672.0,3,0,778,1282,1,3,4,0,1.0,240.0,108500,78,41,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8530,3,7,22.0,3,4,3,1,0.0,384.0,4,1,804,1474,2,3,7,1,2.0,400.0,168500,25,24,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8160,4,5,0.0,3,3,3,5,312.0,756.0,2,0,756,1134,1,3,7,0,1.0,240.0,126000,80,70,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,3,8,174.0,5,5,3,6,1476.0,1596.0,5,1,1648,1648,2,5,5,1,2.0,482.0,230000,13,12,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13501,3,8,208.0,4,4,3,6,63.0,1623.0,5,1,1636,1636,2,4,8,1,3.0,865.0,255000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5400,4,6,0.0,2,3,3,1,0.0,972.0,5,1,1044,1480,1,3,6,0,1.0,207.0,119000,100,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2448,4,7,106.0,4,4,3,6,573.0,764.0,5,1,764,1626,2,4,6,0,2.0,474.0,154000,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7018,4,5,0.0,3,0,0,0,0.0,0.0,3,1,1535,1535,2,3,8,0,2.0,400.0,118858,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7703,3,6,40.0,3,4,3,5,450.0,450.0,5,1,1034,1034,1,3,6,1,2.0,504.0,153000,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13870,3,10,250.0,5,5,3,6,1152.0,1742.0,5,1,2042,2042,2,5,8,1,3.0,724.0,455000,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10634,4,5,0.0,3,3,3,4,428.0,608.0,3,1,1319,1319,1,3,5,0,1.0,270.0,123000,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12878,3,7,418.0,4,4,3,5,1262.0,1760.0,5,1,1760,1760,2,4,8,1,2.0,583.0,269500,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8480,3,6,120.0,4,4,3,6,602.0,886.0,5,1,886,1680,2,4,7,0,2.0,474.0,163000,27,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20544,3,7,123.0,3,4,3,1,0.0,791.0,4,1,1236,2093,2,3,7,1,2.0,542.0,215000,34,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11027,3,6,28.0,3,3,3,4,468.0,1178.0,4,1,1293,1293,2,3,5,0,2.0,452.0,149900,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7200,4,5,0.0,3,3,2,1,0.0,530.0,3,0,581,1111,1,2,6,0,1.0,288.0,101000,100,24,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,4,6,0.0,3,3,3,2,468.0,1000.0,3,1,1068,1609,1,3,7,0,1.0,305.0,149900,67,67,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9763,3,7,239.0,4,4,3,6,1102.0,1502.0,5,1,1502,1502,1,4,5,1,1.0,286.0,330000,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7892,4,6,0.0,3,4,3,1,0.0,918.0,3,1,918,918,2,3,5,1,1.0,264.0,99500,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16905,4,5,0.0,3,3,3,4,967.0,1350.0,4,1,1328,1328,1,3,5,2,1.0,308.0,170000,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5000,4,5,0.0,3,3,3,4,116.0,720.0,1,0,803,803,1,3,5,0,2.0,360.0,87000,79,70,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12456,4,10,230.0,5,5,3,6,1172.0,1700.0,5,1,1718,1718,2,5,7,1,3.0,786.0,337500,14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8068,3,6,0.0,4,4,3,1,0.0,1010.0,5,1,1010,2267,2,4,8,1,2.0,390.0,200000,18,18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8450,4,5,90.0,3,3,3,4,162.0,882.0,3,1,909,909,1,3,5,0,1.0,294.0,116000,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12700,3,6,0.0,3,3,3,5,939.0,1246.0,3,1,1246,1246,1,3,6,2,2.0,441.0,172000,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8125,4,7,98.1032471785841,4,4,3,1,0.0,813.0,5,1,822,1665,2,4,7,0,2.0,562.0,205950,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10000,3,6,261.0,3,3,3,1,0.0,1116.0,3,1,1116,1116,1,3,5,0,2.0,440.0,160000,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14175,4,6,0.0,3,3,4,6,776.0,988.0,3,1,1188,1188,1,3,4,1,2.0,621.0,185000,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14584,4,1,0.0,2,0,0,0,0.0,0.0,1,0,733,733,1,2,4,0,2.0,487.0,13100,68,68,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10004,4,6,180.0,3,3,3,3,196.0,1516.0,3,1,1516,1516,1,3,6,0,2.0,472.0,167000,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6270,4,5,0.0,3,3,3,4,284.0,1001.0,3,0,1001,2002,2,3,8,0,3.0,871.0,145000,71,70,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12929,3,6,276.0,3,3,3,6,697.0,1081.0,3,1,1081,1081,1,3,5,0,1.0,401.0,148000,60,27,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10421,4,7,42.0,3,4,3,6,394.0,980.0,3,1,980,1714,2,3,7,1,2.0,496.0,196500,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5784,4,5,0.0,3,2,3,1,0.0,190.0,4,1,886,886,1,3,4,0,1.0,273.0,91300,82,24,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11824,3,8,298.0,4,4,3,1,0.0,1685.0,5,1,1685,1685,2,4,5,1,3.0,658.0,253000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6420,3,5,0.0,3,5,4,2,210.0,980.0,2,1,1148,1148,1,3,6,0,1.0,308.0,123500,68,68,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10454,3,6,143.0,3,3,3,3,546.0,1105.0,4,1,1105,1105,1,3,5,0,1.0,308.0,135000,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9100,4,5,51.0,3,3,3,2,36.0,988.0,5,1,988,988,1,3,6,0,2.0,624.0,129500,58,58,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8000,4,5,0.0,3,3,3,1,0.0,1800.0,5,0,1800,1800,2,3,10,0,0.0,0.0,141000,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12228,4,7,206.0,4,5,4,1,0.0,1721.0,5,1,1740,1740,2,4,8,0,3.0,874.0,293000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9247,3,6,318.0,3,3,3,3,319.0,858.0,5,1,858,1716,1,3,8,1,2.0,490.0,171000,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8544,4,3,0.0,3,0,0,0,0.0,0.0,2,0,1040,1040,2,3,6,0,2.0,400.0,92900,70,70,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1680,4,5,356.0,3,3,3,3,350.0,630.0,3,1,630,1302,2,3,6,0,1.0,264.0,111750,48,48,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9550,3,7,0.0,3,3,4,5,216.0,756.0,4,1,961,1717,1,4,7,1,3.0,642.0,140000,105,50,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,4,8,100.0,4,5,3,6,789.0,1034.0,5,1,1050,2078,2,5,8,1,3.0,836.0,339750,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7301,4,7,500.0,4,0,0,0,0.0,0.0,5,1,495,1922,3,4,7,1,2.0,672.0,198500,17,17,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9037,3,8,32.0,4,4,3,6,428.0,1476.0,5,1,1484,1484,2,5,6,1,2.0,472.0,265900,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13830,3,5,0.0,3,4,3,6,791.0,928.0,4,1,928,1629,2,3,6,1,2.0,482.0,189900,23,22,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6173,3,5,75.0,3,3,3,6,599.0,876.0,3,1,902,902,1,3,6,0,1.0,288.0,125500,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13128,3,8,216.0,4,4,3,1,0.0,1074.0,5,1,1074,2064,2,4,7,1,2.0,527.0,250000,15,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14311,3,8,402.0,4,4,3,6,1023.0,1236.0,5,1,1236,2340,2,4,9,1,3.0,787.0,306000,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10655,3,8,296.0,4,4,3,6,1124.0,3206.0,5,1,1629,1629,2,4,7,1,3.0,880.0,284000,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11500,3,5,164.0,3,3,3,1,0.0,1680.0,2,1,1680,1680,2,3,8,0,2.0,528.0,136905,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6000,4,6,0.0,3,3,3,3,276.0,845.0,3,1,866,1296,1,3,6,0,2.0,576.0,127500,93,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8789,3,5,0.0,3,3,3,3,659.0,912.0,3,1,941,941,1,3,6,1,1.0,288.0,129200,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9750,4,7,171.0,4,4,3,1,0.0,1630.0,5,1,1630,1630,2,4,6,1,2.0,451.0,213000,20,19,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000,4,5,0.0,3,3,3,2,616.0,616.0,4,1,616,616,1,3,4,0,1.0,205.0,89000,99,70,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13426,3,7,0.0,4,4,3,6,894.0,951.0,5,1,951,1779,2,4,7,1,2.0,586.0,217000,21,20,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11050,4,9,204.0,4,5,3,6,904.0,1440.0,5,1,1476,2153,2,5,8,2,3.0,736.0,313000,20,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8238,3,6,0.0,3,3,3,6,700.0,813.0,5,1,813,1525,2,3,6,1,2.0,400.0,183500,23,22,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10110,4,6,0.0,4,4,3,6,80.0,835.0,5,1,835,1696,2,4,7,0,2.0,542.0,188000,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8900,4,4,0.0,3,3,3,3,1056.0,1056.0,3,1,1056,1056,1,3,5,0,1.0,384.0,107000,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14892,3,9,160.0,5,5,3,6,1320.0,1746.0,5,1,1746,1746,2,5,7,2,3.0,758.0,377500,14,13,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3612,3,6,0.0,3,4,3,6,338.0,630.0,5,1,630,1320,2,3,5,0,2.0,484.0,137000,27,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6240,4,7,0.0,3,3,3,3,300.0,989.0,3,1,1245,2009,2,3,7,1,2.0,400.0,150000,81,70,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9803,4,7,0.0,4,4,3,1,0.0,1214.0,5,1,1214,1214,2,4,6,0,2.0,520.0,179781,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11512,3,6,84.0,3,3,3,5,719.0,1019.0,4,1,1357,1357,1,5,5,1,1.0,312.0,177000,61,14,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14585,3,6,85.0,3,3,3,4,594.0,1144.0,5,1,1429,1429,1,4,7,2,2.0,572.0,181900,60,33,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9736,4,6,289.0,3,3,3,4,668.0,1331.0,4,1,1721,1721,1,3,8,3,2.0,464.0,174850,63,51,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47007,3,5,0.0,3,0,0,0,0.0,0.0,3,1,3820,3820,3,5,11,2,2.0,624.0,284700,61,24,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11767,4,5,259.0,3,3,3,3,546.0,1150.0,5,1,1560,1560,1,3,7,1,1.0,313.0,103500,64,64,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3087,4,7,14.0,4,4,3,6,453.0,1220.0,5,1,1364,1364,2,4,6,1,2.0,437.0,210250,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34650,4,5,0.0,3,3,3,3,1056.0,1056.0,3,0,1056,1056,1,3,5,0,2.0,572.0,145000,65,65,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11690,3,8,192.0,4,4,3,1,0.0,850.0,5,1,886,1764,2,4,7,1,2.0,560.0,207000,21,20,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9738,4,5,0.0,3,3,3,4,392.0,784.0,4,1,949,1221,1,3,7,0,1.0,392.0,104900,96,70,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,4,5,0.0,3,3,3,5,698.0,1214.0,5,1,1214,1214,1,3,6,0,2.0,461.0,140000,55,55,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13518,4,9,860.0,5,5,3,1,0.0,1926.0,5,1,1966,3140,3,5,11,2,3.0,820.0,485000,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6563,3,8,0.0,4,4,3,6,1148.0,1742.0,3,1,1742,1742,2,4,5,1,2.0,564.0,275000,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5005,3,8,0.0,4,4,3,5,263.0,1280.0,5,1,1280,1280,2,4,5,0,2.0,506.0,191500,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9675,4,7,0.0,4,4,3,6,341.0,1113.0,5,1,1113,1971,2,4,8,1,2.0,689.0,253000,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6240,4,5,0.0,3,3,3,3,48.0,672.0,5,1,899,1322,1,3,7,0,1.0,280.0,132000,81,68,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11250,4,7,0.0,4,4,4,6,685.0,930.0,5,1,950,1995,2,4,8,1,2.0,610.0,237000,25,24,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10800,4,5,0.0,3,2,3,5,626.0,796.0,4,1,1096,1466,2,4,7,1,2.0,566.0,170000,84,31,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8010,3,8,0.0,4,5,3,6,964.0,1054.0,5,1,1072,2048,2,4,8,2,2.0,552.0,301000,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3635,4,7,130.0,4,4,3,5,988.0,1386.0,5,1,1569,1569,2,4,7,1,3.0,660.0,175900,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9139,3,8,206.0,4,5,3,6,379.0,1422.0,5,1,1432,1432,2,4,7,1,2.0,492.0,245000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17485,2,7,96.0,4,4,3,6,1346.0,1508.0,5,1,1508,1508,1,4,5,2,2.0,572.0,308030,11,10,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13350,3,5,0.0,3,3,3,5,762.0,864.0,3,1,894,894,1,3,5,1,2.0,440.0,142500,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7936,4,6,0.0,3,3,3,4,826.0,1045.0,3,1,1045,1045,1,3,6,1,1.0,264.0,127000,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11646,3,6,0.0,4,4,3,1,0.0,704.0,5,1,704,1422,2,4,7,1,2.0,440.0,173000,15,14,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7200,4,6,68.0,4,4,3,6,905.0,1262.0,4,1,1262,1262,2,4,5,0,2.0,572.0,185000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8471,3,6,46.0,3,4,4,5,506.0,506.0,3,1,1212,1212,1,3,6,1,2.0,492.0,151000,43,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12224,3,6,40.0,4,4,3,6,695.0,992.0,5,1,1022,2054,2,4,7,1,2.0,390.0,244000,20,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1477,4,6,0.0,3,3,3,6,358.0,546.0,5,1,546,1092,2,3,6,0,0.0,0.0,98000,50,13,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9600,4,5,0.0,3,3,3,4,915.0,1251.0,3,1,1433,1433,1,3,7,1,2.0,441.0,161000,59,30,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17227,2,8,158.0,4,4,3,6,915.0,1341.0,5,1,1341,1341,1,4,5,1,2.0,482.0,246900,21,20,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8777,4,3,0.0,3,0,0,0,0.0,0.0,3,0,640,640,1,3,5,0,1.0,240.0,84900,75,13,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2665,4,5,0.0,3,3,3,5,548.0,757.0,5,1,925,1475,2,3,6,1,1.0,336.0,127000,43,43,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9549,3,8,0.0,4,4,4,2,437.0,1494.0,5,1,1494,1494,1,5,6,1,2.0,481.0,270000,25,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5890,4,6,0.0,4,3,3,5,538.0,816.0,5,1,816,816,1,3,5,0,1.0,432.0,120500,90,13,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,4,6,504.0,3,3,3,3,156.0,483.0,3,1,483,987,1,3,5,0,1.0,264.0,96000,49,49,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10936,4,8,60.0,4,4,3,1,0.0,1504.0,5,1,1504,1504,2,4,7,0,2.0,510.0,199000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10200,4,4,0.0,3,3,3,1,0.0,572.0,2,0,572,572,1,3,4,0,1.0,200.0,75000,95,70,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,4,6,0.0,3,3,3,3,168.0,714.0,3,0,1664,2526,2,4,10,1,1.0,216.0,136000,104,70,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1680,4,6,504.0,3,3,3,4,254.0,483.0,3,1,483,987,1,3,5,0,1.0,264.0,111000,47,47,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12395,4,5,0.0,3,3,3,5,647.0,864.0,3,1,889,889,1,3,6,0,2.0,484.0,137500,36,36,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6285,4,6,0.0,3,3,3,6,504.0,960.0,3,1,1044,1044,1,3,7,1,2.0,528.0,133500,44,44,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9100,4,5,336.0,3,3,3,3,1332.0,1728.0,3,1,1728,1728,2,3,10,0,2.0,504.0,125000,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15410,3,6,250.0,3,3,3,4,126.0,1208.0,5,1,1494,1494,2,3,7,2,2.0,461.0,169000,46,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8750,3,5,76.0,3,3,3,4,828.0,1002.0,3,1,1002,1002,1,3,5,0,2.0,902.0,148500,50,50,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
